Codigos ;Municipios;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;TD;TDC;TH;THC;TL;TLC
5215504;Ouvidor ;2.99;88.84272997;11.15727003;57.21812434;42.78187566;29.12539515;23.22444679;10.03161222;6.238145416;4.130663857;27.27081138;65.39235412;1.536491677;0.621913298;32.4492409;0;108.801;0.604395604;4.67032967;94.01098901;90.16483516;9.835164835;83.57142857;14.3956044;2.032967033;93.8;6.2;1614.190029;5 - Hiperendêmica ;34.4720604;4 - Muito Alta ;0.895832587;1 - Baixa
5214903;Nova Roma ;3.96;91.36690647;8.633093525;59.98657268;40.01342732;29.84222894;12.45384357;3.356831151;2.148371937;1.34273246;50.85599194;27.57600215;6.322302932;0;65.85956416;0.242130751;37.467;0.215982721;10.69114471;53.0237581;32.61339093;67.38660907;69.2224622;25.80993521;4.967602592;78.91;21.09;13.07360439;1 - Baixa;36.04692461;4 - Muito Alta ;0.928212078;1 - Baixa
5200902;Amorinópolis ;2.74;95.80291971;4.197080292;57.32623669;42.67376331;41.39010645;19.22354415;5.917345022;3.694427051;1.72197871;28.02128992;50.81740094;4.461069548;0.692712663;44.00110834;0;1.385;0.155520995;9.409020218;89.26905132;67.96267496;32.03732504;72.70606532;23.1726283;4.121306376;83.5;16.5;1346.994797;5 - Hiperendêmica ;20.89884011;4 - Muito Alta ;0.934125472;1 - Baixa
5215702;Palmeiras de Goiás ;3;86.8046754;13.18124208;67.38114183;32.61885817;33.35985677;27.15337179;7.419932365;3.685100458;3.704993037;24.67674557;45.87368241;5.707429943;1.825349216;46.43499871;0.119976005;119.25;58.35705045;4.721862872;36.63648124;82.50970246;17.49029754;63.09184994;33.59637775;3.311772316;91;9;1509.797484;5 - Hiperendêmica ;67.6511839;5 - Hiperendêmica ;0.938641036;1 - Baixa
5209804;Hidrolina ;2.91;92.63598326;7.447698745;53.20893412;46.79106588;37.99830365;18.51851852;3.590613514;4.778060503;1.894260673;33.24851569;42.74013403;3.276247208;1.24100273;52.71779598;0;168.421;0.506512301;1.519536903;97.7568741;75.18089725;24.81910275;71.56295224;15.70188133;12.73516643;89.8;10.2;774.8637602;4 - Muito Alta ;17.24858999;3 - Alta;0.945235423;1 - Baixa
5220157;São Luiz do Norte ;3.57;93.2829555;6.7170445;55.11551155;44.88448845;31.68316832;18.57185719;3.180318032;1.98019802;4.200420041;40.3840384;34.97187576;6.309611152;0.440205429;57.7402788;0.195646857;68.135;0.088339223;2.915194346;84.18727915;57.77385159;42.22614841;32.95053004;66.16607774;0.883392226;77.91;22.09;194.8958361;2 - Média;63.59907145;5 - Hiperendêmica ;1.030205629;1 - Baixa
5205802;Corumbá de Goiás ;3.19;88.48591549;11.51408451;60.23365021;39.76634979;44.38208682;16.65330432;4.581376704;3.103882717;2.714465697;28.55343031;35.73979346;4.063314352;2.374288196;57.64887559;0.164076827;23.63;2.0625;24.125;72.40625;60.15625;39.84375;59.03125;30.78125;10.1875;86.2;13.8;319.363745;3 - Alta ;19.90750666;3 - Alta;1.043340358;1 - Baixa
5202601;Aurilândia ;2.66;94.4294699;5.570530099;56.26528117;43.73471883;46.88264059;17.11491443;3.881418093;2.903422983;2.108801957;27.10880196;40.90410959;5.589041096;0.246575342;53.15068493;0.082191781;16.068;0.80763583;1.615271659;97.43024963;81.64464023;18.35535977;82.96622614;16.07929515;0.954478708;85.7;14.3;713.1763289;4 - Muito Alta ;51.06730671;5 - Hiperendêmica ;1.051651882;1 - Baixa
5204607;Campestre de Goiás ;3.46;96.24866024;3.751339764;55.90800952;44.09199048;28.07295797;19.98413957;4.520222046;3.528945282;3.687549564;40.24583664;60.0252605;6.346700347;0;33.12282918;0;35.5;1.026957638;3.337612323;86.521181;70.2182285;29.7817715;66.75224647;32.4775353;0.770218228;77.85;22.15;97.79179811;1 - Baixa;13.18153663;3 - Alta;1.060203665;1 - Baixa
5204706;Campinorte ;3.49;93.48204949;6.517950505;56.41418006;43.58581994;29.59704157;16.1820964;4.794695231;3.647028819;4.730935986;41.04820199;45.63841925;1.742557826;0;51.1357743;0.933513121;80.097;0.181620051;0.326916092;86.99600436;63.05848166;36.94151834;61.31492917;27.78786778;10.89720305;81.4;18.6;227.2802134;2 - Média;110.6165556;5 - Hiperendêmica ;1.065359825;1 - Baixa
5215603;Padre Bernardo ;3.75;89.41641939;10.58358061;49.42381562;50.57618438;25.41308457;14.59057375;4.713127248;3.444911896;4.902140114;46.93616243;34.91679836;7.413777075;0.092962722;55.05717207;0.069722041;93.362;0.176025348;2.939623306;80.39077627;49.93839113;50.06160887;54.76148565;40.73226545;4.5062489;78.93;21.07;241.1399015;2 - Média;17.69650494;3 - Alta;1.152379087;2 - Média
5220504;Serranópolis ;3.05;87.6635514;12.38317757;60.19798869;39.80201131;27.39273927;24.94106554;9.523809524;5.484834198;3.677510608;29.01147258;34.59430557;5.280042775;0.427750301;59.68453415;0;115.003;1.733388362;1.11432109;96.28559637;77.01196863;22.98803137;73.2150227;24.80396203;1.98101527;88.5;11.5;722.3985301;4 - Muito Alta ;55.54375705;5 - Hiperendêmica ;1.190433675;2 - Média
5209952;Indiara ;3.17;88.27052658;11.72947342;58.19805892;41.80194108;30.95422142;22.72610152;7.729966503;4.646568754;3.203641673;30.73950013;42.48557025;2.995543216;1.000949806;53.48140571;0.036531015;55.574;1.04626831;6.85887003;91.90885841;88.88630551;11.11369449;87.21227621;12.13671239;0.651011393;88.8;11.2;712.3938259;4 - Muito Alta ;62.28589225;5 - Hiperendêmica ;1.245411991;2 - Média
5214408;Nazário ;3.3;95.43023821;4.569761789;51.10381317;48.89618683;24.06495165;16.71227878;5.072067141;5.984309433;6.330961504;41.83543149;82.80802292;2.895490876;0.09048409;12.9844669;0.045242045;23.924;2.15;0.55;93.6;83.05;16.95;82.15;17.55;0.3;85.69;14.31;300.7994934;3 - Alta ;79.12545549;5 - Hiperendêmica ;1.285738164;2 - Média
5213855;Morro Agudo de Goiás ;3.22;90.86419753;9.135802469;60.06375228;39.93624772;29.28051002;14.89071038;4.599271403;5.510018215;4.280510018;41.39344262;31.68054504;0.794852385;0.113550341;66.61619985;0;52.814;0.129366106;0.129366106;86.41655886;57.56791721;42.43208279;64.55368693;35.44631307;0;84.04;15.96;13.66555824;1 - Baixa;14.26945384;3 - Alta;1.29078893;2 - Média
5211503;Itumbiara ;3.34;91.34835;8.651649996;59.92560227;40.07439773;20.91255314;19.02308692;7.597720831;7.764525272;9.682038262;35.02007558;65.34569569;5.375168857;0.256662164;28.48704409;0.286135331;1.266;61.27353816;1.978031054;34.77039974;90.03964321;9.960356789;72.61727783;26.50726792;0.875454245;87.49;12.51;271.9506712;2 - Média;54.75060702;5 - Hiperendêmica ;1.315045435;2 - Média
5219258;Santa Fé de Goiás ;3.55;87.87632221;12.12367779;61.54553818;38.45446182;21.53374233;20.39877301;7.515337423;5.828220859;4.263803681;40.49079755;49.22850845;5.41268675;0;43.96277247;0.489835905;46.052;0.087873462;7.908611599;87.52196837;70.4745167;29.5254833;60.01757469;39.98242531;0;81;19;82.09567878;1 - Baixa;73.03370787;5 - Hiperendêmica ;1.324691926;2 - Média
5222302;Vila Propício ;3.58;93.55828221;6.441717791;44.29837096;55.70162904;25.09288368;15.37582166;3.229494141;2.515004287;2.40068591;51.38611032;44.7239537;11.10863758;0.467497774;43.32146037;0;120.507;0.171821306;0;69.67353952;27.40549828;72.59450172;35.65292096;61.94158076;2.405498282;71.03;28.97;74.37793004;1 - Baixa;26.00071812;4 - Muito Alta ;1.326172005;2 - Média
5215306;Orizona ;3.37;93.73596207;6.264037934;57.07604527;42.92395473;23.36544757;16.65887195;6.510148723;5.630904499;8.811149565;39.04218502;75.6256218;2.686155965;0.237238846;18.84900895;0;34.358;0.493891344;1.637639719;91.29191578;51.23472836;48.76527164;53.47023655;39.2513647;7.278398752;87.01;12.99;13.65703176;1 - Baixa;267.5795853;5 - Hiperendêmica ;1.345098461;2 - Média
5200100;Abadiânia ;3.52;90.66548881;9.33451119;51.93279157;48.06720843;25.23610806;18.40544696;4.799033604;4.590379969;4.941796618;42.03821656;56.06880894;2.637093957;0.087320992;40.90988474;0.165909885;49.826;0.311138768;1.400124456;88.64343497;58.40074673;41.59925327;60.23646546;38.95457374;0.808960797;81.78;18.22;13.26647032;1 - Baixa;102.1409276;5 - Hiperendêmica ;1.388003592;2 - Média
5209937;Inaciolândia ;3.31;93.98403929;6.015960712;62.06330598;37.93669402;24.26729191;22.1101993;4.68933177;3.610785463;4.572098476;40.77373974;48.73067379;3.779347204;0;47.37545333;0;13.323;0.06385696;0.255427842;95.97701149;72.4137931;27.5862069;69.47637292;30.33205619;0.191570881;76.68;23.32;947.0651057;5 - Hiperendêmica ;87.03679283;5 - Hiperendêmica ;1.402721279;2 - Média
5220686;Simolândia ;3.54;85.99550056;14.00449944;53.44436033;46.55563967;46.59348978;11.69568509;2.592732778;1.627554883;1.551854655;35.95760787;24.56248081;9.564015966;2.73257599;63.09487258;0.046054652;19.921;0.548245614;0.877192982;92.59868421;81.03070175;18.96929825;83.38815789;3.289473684;13.32236842;84.1;15.9;429.0075076;3 - Alta ;24.32592852;4 - Muito Alta ;1.419231533;2 - Média
5213756;Montividiu ;3.19;90.27237354;9.727626459;66.30459127;33.69540873;24.09004368;25.07559637;9.586739836;6.887669392;5.554933364;28.80501736;48.4487325;5.533484677;1.939084374;43.99356792;0.094589482;112.362;1.612903226;8.034083993;89.80523433;83.53621424;16.46378576;76.59768716;19.99391357;3.40839927;91.3;8.7;549.2897928;3 - Alta ;55.94323234;5 - Hiperendêmica ;1.4437306;2 - Média
5218805;Rio Verde ;3.52;90.6817265;9.318273497;60.35914371;39.64085629;17.64805182;18.3771009;8.302296874;8.114495521;10.5443074;37.01480254;56.07797378;3.832624065;0.221360423;38.98174206;0.088372572;78.305;49.53156947;11.86182062;35.86316336;85.93792914;14.06207086;73.40474229;26.06731972;0.52793799;86.61;13.39;483.182736;3 - Alta ;49.19933932;5 - Hiperendêmica ;1.44732462;2 - Média
5222054;Vicentinópolis ;3.09;86.90257353;13.14338235;63.30156679;36.69843321;29.84496124;24.64470284;8.414082687;3.859819121;4.247416021;28.98901809;46.57441324;3.568036901;1.302401302;48.43304843;0.122100122;89.146;0.425531915;2.638297872;96.34042553;87.10638298;12.89361702;87.82978723;10.76595745;1.404255319;88.4;11.6;901.5777611;5 - Hiperendêmica ;54.97567326;5 - Hiperendêmica ;1.454484165;2 - Média
5201454;Aparecida do Rio Doce ;3.36;87.84676354;12.15323646;66.2183135;33.7816865;23.07294361;21.2622866;9.674081738;5.845835489;8.63942059;31.55716503;54.91257286;7.202331391;0.541215654;36.7194005;0.208159867;20.992;4.836415363;0.568990043;90.04267425;77.09815078;22.90184922;67.85206259;31.29445235;0.853485064;81.09;18.91;588.7474605;3 - Alta ;48.34567155;5 - Hiperendêmica ;1.460692758;2 - Média
5205521;Colinas do Sul ;3.62;93.35260116;6.647398844;55.30329904;44.69670096;29.40759134;13.08974814;3.618304363;5.391982973;1.915572899;46.61227386;23.25769854;6.266882766;0;70.09724473;0;18.643;0.295566502;2.068965517;72.70935961;56.84729064;43.15270936;64.63054187;29.75369458;5.615763547;77.62;22.38;2.881180131;1 - Baixa;17.82830296;3 - Alta;1.474360865;2 - Média
5202809;Avelinópolis ;2.86;90.37433155;9.625668449;40.51764706;59.48235294;39.48235294;15.67058824;4.329411765;2.447058824;2.447058824;35.57647059;46.6122449;3.510204082;3.510204082;46.12244898;0.244897959;13.706;1.992966002;28.37045721;69.63657679;80.07033998;19.92966002;77.72567409;20.3985932;1.875732708;87.6;12.4;543.6247641;3 - Alta ;92.71932536;5 - Hiperendêmica ;1.522467819;2 - Média
5200258;Águas Lindas de Goiás ;3.95;91.39896004;8.60103996;59.07913095;40.92086905;12.99980068;19.77011494;9.434589064;8.055278719;4.633579164;45.10663743;33.80647968;6.580863579;0.249654833;57.01775954;0.324362151;173.133;0.05684402;2.58450811;95.76701531;32.78384114;67.21615886;1.84553585;32.34045778;65.81400637;81.14;18.86;19.68992714;1 - Baixa;78.49786486;5 - Hiperendêmica ;1.5356737;2 - Média
5212956;Matrinchã ;2.92;89.69380134;10.30619866;60.39081067;39.60918933;41.51043042;21.75864801;3.828888302;2.218114603;1.901241088;28.78267758;36.99592207;10.69324875;1.789759855;50.22655188;0.271862256;53.486;0.402684564;12.95302013;86.37583893;73.2885906;26.7114094;70.53691275;23.82550336;5.637583893;84.3;15.7;192.0965971;2 - Média;189.068836;5 - Hiperendêmica ;1.542043825;2 - Média
5218789;Rio Quente ;3.01;93.54166667;6.458333333;70.85900689;29.14099311;28.10007252;30.09427121;7.215373459;6.200145033;3.444525019;24.94561276;47.97705314;3.834541063;4.830917874;43.35748792;0;146.337;12.84658041;73.38262477;13.67837338;89.3715342;10.6284658;79.2051756;20.05545287;0.739371534;95.5;4.5;1374.550347;5 - Hiperendêmica ;56.84143513;5 - Hiperendêmica ;1.543994004;2 - Média
5209150;Gouvelândia ;2.88;88.14814815;11.85185185;61.55497257;38.44502743;36.2031958;24.30240878;7.965657047;3.982828524;1.788695446;25.7572144;39.6443726;4.243281471;0.262679329;55.74863609;0.121236613;121.895;0.116890707;0.81823495;98.77264757;79.01811806;20.98188194;58.85447107;37.93103448;3.214494448;83.6;16.4;728.0097619;4 - Muito Alta ;32.45507922;4 - Muito Alta ;1.583155228;2 - Média
5211909;Jataí ;3.5;88.17935968;11.82064032;60.83391742;39.16608258;21.53254332;18.63600059;8.185952501;7.560025428;9.193303885;34.89217428;54.04964812;5.241812567;0.214708884;39.85367987;0.231938609;9.171;52.11498014;9.441458285;35.98971722;77.06940874;22.93059126;76.46646413;22.67819584;0.855340033;87.21;12.79;221.2847508;2 - Média;51.16834385;5 - Hiperendêmica ;1.597695467;2 - Média
5200134;Acreúna ;3.52;93.71630415;6.283695854;58.41604351;41.58395649;23.3378654;18.14411965;7.423521414;5.350101971;7.457511897;38.28687967;50.78957434;5.169116442;0.103819463;41.74088848;1.677503962;54.482;0.655990739;8.43141038;85.02797608;87.01524214;12.98475786;62.76287864;36.92841983;0.308701524;79.68;20.32;123.9869701;2 - Média;69.28772222;5 - Hiperendêmica ;1.598184462;2 - Média
5221700;Uruana ;2.9;91.827853;8.172147002;55.82868094;44.17131906;42.63333333;17.46666667;5.391666667;2.7;2.308333333;29.50833333;46.88991755;2.733979459;1.186170982;49.16100101;0.028931;52.668;7.102212856;4.720758693;87.73445732;80.63224447;19.36775553;78.01896733;17.85036881;4.130663857;88.3;11.7;708.8210603;4 - Muito Alta ;34.52376386;4 - Muito Alta ;1.606709619;2 - Média
5205208;Caturaí ;3.5;97.82608696;2.173913043;54.72175379;45.27824621;20.43282743;22.87802136;6.35188308;4.609331085;4.468802698;41.28724002;50.25404157;15.75057737;0.577367206;33.21016166;0.115473441;47.168;0.08097166;0.647773279;97.48987854;68.17813765;31.82186235;62.4291498;36.59919028;0.971659919;80.87;19.13;44.71938585;1 - Baixa;59.05648579;5 - Hiperendêmica ;1.60836349;2 - Média
5221452;Trombas ;2.97;88.27586207;11.72413793;58.00268998;41.99731002;41.99731002;13.98789509;3.396099529;2.420981843;1.277740417;36.9199731;36.81923523;7.010428737;1.767091541;54.4032445;0;0.396;0.25862069;0.775862069;92.5862069;61.72413793;38.27586207;64.05172414;24.48275862;11.46551724;84;16;669.6992671;4 - Muito Alta ;30.37103278;4 - Muito Alta ;1.647446458;2 - Média
5200050;Abadia de Goiás ;3.51;92.94520548;7.054794521;65.5251725;34.4748275;22.41247125;21.13467927;6.618962433;7.487860976;6.465627396;35.88039867;49.62784148;4.707302354;0;45.56427278;0;122.764;0.214592275;0.929899857;97.4248927;71.38769671;28.61230329;56.79542203;39.27038627;3.934191702;86.75;13.25;276.6561986;2 - Média;24.29455802;4 - Muito Alta ;1.68425105;2 - Média
5201454;Aparecida do Rio Doce ;2.96;93.2320442;6.767955801;53.30120482;46.69879518;30.69879518;17.63855422;8.096385542;3.036144578;4.578313252;35.95180723;33.04491141;3.667078698;2.224969098;61.10424392;0;20.992;66.01466993;1.466992665;32.39608802;88.14180929;11.85819071;76.40586797;19.07090465;4.523227384;88.2;11.8;573.6309044;3 - Alta ;77.72020725;5 - Hiperendêmica ;1.687279599;2 - Média
5201702;Aragarças ;3.13;81.66299559;18.33700441;57.14103219;42.85896781;35.06642821;21.1037302;6.323454267;4.464741952;4.23479816;28.79407256;32.56487299;6.987161978;0.863152144;59.18055176;0.398798143;37.543;1.998947922;1.981413291;95.30071892;95.54620375;4.453796248;95.49359986;3.629668595;0.876731545;91.7;8.3;644.4683136;4 - Muito Alta ;9.797198001;2 - Média;1.706075834;2 - Média
5209606;Heitoraí ;2.97;91.38257576;8.617424242;52.37012987;47.62987013;44.51298701;15.48701299;3.571428571;1.915584416;1.396103897;33.14935065;38.58863064;6.664799776;1.932231868;52.64631756;0.168020162;30.313;2.412645591;37.7703827;59.56738769;75.29118136;24.70881864;74.79201331;22.37936772;2.828618968;88;12;501.3893923;3 - Alta ;13.6995319;3 - Alta;1.710863986;2 - Média
5212501;Luziânia ;3.48;85.10953783;14.89255059;60.44434733;39.55565267;27.60939438;22.76911582;7.162089771;4.588643284;3.907042968;33.96371377;34.38414952;7.940136709;1.960110238;55.51048238;0.179337768;54.448;14.27768973;13.12014765;72.32932774;91.07669469;8.923305314;58.71767609;38.05043433;3.231889582;92.8;7.2;1203.220467;5 - Hiperendêmica ;47.20441788;5 - Hiperendêmica ;1.732317656;2 - Média
5213053;Mimoso de Goiás ;3.68;91.9127086;8.087291399;36.69193045;63.30806955;25.27864467;13.50869371;2.94248774;0.980829247;2.496656264;54.79268836;28.06140664;6.140664049;0;63.37022492;0;7.027;0;0.930851064;70.87765957;34.84042553;65.15957447;39.7606383;52.12765957;8.111702128;71.71;28.29;38.925652;1 - Baixa;3.747564083;2 - Média;1.76886271;2 - Média
5214051;Mundo Novo ;2.95;89.41908714;10.58091286;63.48798826;36.51201174;38.10746378;17.89840455;4.841371722;2.384008802;2.622409682;34.16467999;30.75489282;7.424666045;2.003727866;59.75458217;0.077663871;10.102;0.415512465;39.05817175;57.34072022;53.27793167;46.72206833;53.64727608;42.10526316;4.247460757;81.1;18.9;397.6031808;3 - Alta ;167.9785925;5 - Hiperendêmica ;1.787033286;2 - Média
5218789;Rio Quente ;3.28;89.05547226;10.94452774;66.68625147;33.31374853;11.92714454;21.85663925;9.459459459;8.166862515;12.04465335;36.6039953;62.04101097;1.430615165;0;36.14687649;0.190748689;146.337;12.12121212;13.55661882;73.52472089;78.14992026;21.85007974;64.59330144;35.0877193;0.318979266;90.48;9.52;206.537713;2 - Média;126.135217;5 - Hiperendêmica ;1.811462937;2 - Média
5208905;Goiás ;3.4;91.97344599;8.026554013;58.91942452;41.08057548;27.70923344;17.7943076;5.598859739;5.362790076;7.033094294;36.50171485;41.19100295;6.04719764;0;51.72935103;0.648967552;179.578;15.53150859;6.479949077;67.32017823;67.81667728;32.18332272;71.78866964;25.65245067;2.558879694;82.68;17.32;78.3115352;1 - Baixa;196.6905462;5 - Hiperendêmica ;1.842731588;2 - Média
5200258;Águas Lindas de Goiás ;3.59;86.31433457;13.68566543;60.99457819;39.00542181;27.55164946;26.04840112;6.317278662;3.064982691;1.764854654;35.25283341;29.36478058;8.823677045;2.800888454;58.83873558;0.171918333;173.133;1.876639233;16.97793253;80.9555033;93.7799584;6.220041603;86.86352537;9.93488288;3.201591752;93.6;6.4;661.3801993;4 - Muito Alta ;24.82449658;4 - Muito Alta ;1.853197136;2 - Média
5205455;Cezarina ;3.46;94.51629591;5.483704087;53.40780008;46.59219992;23.21090496;17.03900038;7.459295721;4.221885649;5.58500568;42.46497539;36.03008904;2.456248081;2.840036844;58.28983727;0;38.575;2.181025082;57.14285714;32.87895311;67.01199564;32.98800436;72.90076336;26.66303162;0.436205016;85.76;14.24;67.2873797;1 - Baixa;87.31891248;5 - Hiperendêmica ;1.875635958;2 - Média
5221502;Turvânia ;3.2;95.24390244;4.756097561;55.88996003;44.11003997;30.63719727;17.5405596;5.901716435;4.77310134;6.019280508;35.15165765;75.65251266;1.49980522;0;22.39968835;0.01947799;66.398;0;7.992448081;89.49024544;68.59660164;31.40339836;71.93203272;25.48772813;2.580239144;83.09;16.91;52.97662406;1 - Baixa;50.87031922;5 - Hiperendêmica ;1.919626478;2 - Média
5214101;Mutunópolis ;2.93;93.1542461;6.845753899;53.37776431;46.62223569;39.65465011;17.90366556;4.422902151;2.938503484;2.302332626;32.74765223;33.43725643;5.481943362;0.18186542;60.79501169;0.103923097;39.314;0.228832952;17.9252479;78.18459191;61.86117468;38.13882532;62.54767353;28.52784134;8.924485126;84;16;335.3108073;3 - Alta ;22.04474278;4 - Muito Alta ;1.922411473;2 - Média
5222005;Vianópolis ;3.56;89.72746331;10.27253669;62.13271707;37.86728293;24.10036316;17.23341037;6.844943326;5.832507978;9.321008033;36.65676241;56.83185841;4.061946903;0.398230088;38.31858407;0.10619469;30.796;0.126382306;3.759873618;93.52290679;69.57345972;30.42654028;63.34913112;33.87045814;2.780410742;85.13;14.87;31.49294558;1 - Baixa;14.01983807;3 - Alta;1.93806164;2 - Média
5202353;Arenópolis ;2.72;89.03976722;10.96023278;74.38131753;25.61868247;43.15092367;19.10073196;3.450679679;3.171836877;2.753572673;28.40711049;41.89807751;6.194690265;0.091547147;51.6631065;0.152578578;19.063;2;28;69.33333333;71.5;28.5;65;25.83333333;9.166666667;85.7;14.3;563.3192504;3 - Alta ;21.53316107;4 - Muito Alta ;1.9755382;2 - Média
